city,datetime,timezone,discharge,gauge_lvl
Mount Vernon,2020-02-15 00:30,PST,17400,15.62
Mount Vernon,2020-02-15 00:45,PST,17400,15.6
Mount Vernon,2020-02-15 01:00,PST,17400,15.6
Mount Vernon,2020-02-15 01:15,PST,17400,15.6
Mount Vernon,2020-02-15 01:30,PST,17300,15.59
Mount Vernon,2020-02-15 01:45,PST,17400,15.6
Mount Vernon,2020-02-15 02:00,PST,17300,15.59
Mount Vernon,2020-02-15 02:15,PST,17300,15.58
Mount Vernon,2020-02-15 02:30,PST,17300,15.58
Mount Vernon,2020-02-15 02:45,PST,17300,15.59
Mount Vernon,2020-02-15 03:00,PST,17300,15.58
Mount Vernon,2020-02-15 03:15,PST,17300,15.57
Mount Vernon,2020-02-15 03:30,PST,17300,15.58
Mount Vernon,2020-02-15 03:45,PST,17300,15.57
Mount Vernon,2020-02-15 04:00,PST,17300,15.57
Mount Vernon,2020-02-15 04:15,PST,17200,15.55
Mount Vernon,2020-02-15 04:30,PST,17300,15.57
Mount Vernon,2020-02-15 04:45,PST,17300,15.56
Mount Vernon,2020-02-15 05:00,PST,17300,15.56
Mount Vernon,2020-02-15 05:15,PST,17200,15.55
Mount Vernon,2020-02-15 05:30,PST,17200,15.54
Mount Vernon,2020-02-15 05:45,PST,17200,15.53
Mount Vernon,2020-02-15 06:00,PST,17200,15.53
Mount Vernon,2020-02-15 06:15,PST,17200,15.53
Mount Vernon,2020-02-15 06:30,PST,17200,15.53
Mount Vernon,2020-02-15 06:45,PST,17100,15.52
Mount Vernon,2020-02-15 07:00,PST,17200,15.53
Mount Vernon,2020-02-15 07:15,PST,17100,15.52
Mount Vernon,2020-02-15 07:30,PST,17100,15.5
Mount Vernon,2020-02-15 07:45,PST,17100,15.5
Mount Vernon,2020-02-15 08:00,PST,17100,15.49
Mount Vernon,2020-02-15 08:15,PST,17000,15.48
Mount Vernon,2020-02-15 08:30,PST,17000,15.48
Mount Vernon,2020-02-15 08:45,PST,17000,15.47
Mount Vernon,2020-02-15 09:00,PST,17000,15.47
Mount Vernon,2020-02-15 09:15,PST,17000,15.47
Mount Vernon,2020-02-15 09:30,PST,17000,15.48
Mount Vernon,2020-02-15 09:45,PST,17000,15.46
Mount Vernon,2020-02-15 10:00,PST,17000,15.46
Mount Vernon,2020-02-15 10:15,PST,17000,15.46
Mount Vernon,2020-02-15 10:30,PST,17000,15.46
Mount Vernon,2020-02-15 10:45,PST,17000,15.47
Mount Vernon,2020-02-15 11:00,PST,17000,15.48
Mount Vernon,2020-02-15 11:15,PST,17000,15.47
Mount Vernon,2020-02-15 11:30,PST,16900,15.43
Mount Vernon,2020-02-15 11:45,PST,17000,15.47
Mount Vernon,2020-02-15 12:00,PST,17000,15.46
Mount Vernon,2020-02-15 12:15,PST,16900,15.44
Mount Vernon,2020-02-15 12:30,PST,17000,15.45
Mount Vernon,2020-02-15 12:45,PST,16900,15.44
Mount Vernon,2020-02-15 13:00,PST,17000,15.46
Mount Vernon,2020-02-15 13:15,PST,16900,15.43
Mount Vernon,2020-02-15 13:30,PST,17000,15.45
Mount Vernon,2020-02-15 13:45,PST,17000,15.46
Mount Vernon,2020-02-15 14:00,PST,16900,15.43
Mount Vernon,2020-02-15 14:15,PST,16900,15.44
Mount Vernon,2020-02-15 14:30,PST,16900,15.44
Mount Vernon,2020-02-15 14:45,PST,16900,15.42
Mount Vernon,2020-02-15 15:00,PST,16900,15.44
Mount Vernon,2020-02-15 15:15,PST,16900,15.42
Mount Vernon,2020-02-15 15:30,PST,16900,15.44
Mount Vernon,2020-02-15 15:45,PST,16900,15.43
Mount Vernon,2020-02-15 16:00,PST,16900,15.42
Mount Vernon,2020-02-15 16:15,PST,16800,15.39
Mount Vernon,2020-02-15 16:30,PST,16900,15.41
Mount Vernon,2020-02-15 16:45,PST,16900,15.43
Mount Vernon,2020-02-15 17:00,PST,16900,15.43
Mount Vernon,2020-02-15 17:15,PST,16900,15.43
Mount Vernon,2020-02-15 17:30,PST,16900,15.41
Mount Vernon,2020-02-15 17:45,PST,16900,15.41
Mount Vernon,2020-02-15 18:00,PST,16900,15.41
Mount Vernon,2020-02-15 18:15,PST,16900,15.42
Mount Vernon,2020-02-15 18:30,PST,16900,15.42
Mount Vernon,2020-02-15 18:45,PST,16900,15.43
Mount Vernon,2020-02-15 19:00,PST,16800,15.4
Mount Vernon,2020-02-15 19:15,PST,16900,15.41
Mount Vernon,2020-02-15 19:30,PST,16900,15.42
Mount Vernon,2020-02-15 19:45,PST,16900,15.42
Mount Vernon,2020-02-15 20:00,PST,16900,15.42
Mount Vernon,2020-02-15 20:15,PST,16800,15.4
Mount Vernon,2020-02-15 20:30,PST,16800,15.39
Mount Vernon,2020-02-15 20:45,PST,16900,15.41
Mount Vernon,2020-02-15 21:00,PST,16800,15.39
Mount Vernon,2020-02-15 21:15,PST,16800,15.4
Mount Vernon,2020-02-15 21:30,PST,16800,15.4
Mount Vernon,2020-02-15 21:45,PST,16800,15.39
Mount Vernon,2020-02-15 22:00,PST,16800,15.39
Mount Vernon,2020-02-15 22:15,PST,16800,15.38
Mount Vernon,2020-02-15 22:30,PST,16800,15.38
Mount Vernon,2020-02-15 22:45,PST,16800,15.38
Mount Vernon,2020-02-15 23:00,PST,16800,15.37
Mount Vernon,2020-02-15 23:15,PST,16800,15.37
Mount Vernon,2020-02-15 23:30,PST,16800,15.37
Mount Vernon,2020-02-15 23:45,PST,16800,15.37
